PERFDUMP,FP,10,10,3,64,224,224,7,7,2,3,3,0.068694,0.0068694,343.59
PERFDUMP,FP,10,10,64,256,56,56,1,1,1,0,0,0.018491,0.0018491,555.73
PERFDUMP,FP,10,10,64,64,56,56,1,1,1,0,0,0.0055123,0.00055123,466.05
PERFDUMP,FP,10,10,64,64,56,56,3,3,1,1,1,0.045238,0.0045238,511.1
PERFDUMP,FP,10,10,256,64,56,56,1,1,1,0,0,0.019854,0.0019854,517.59
PERFDUMP,FP,10,10,256,512,56,56,1,1,2,0,0,0.035725,0.0035725,575.29
PERFDUMP,FP,10,10,256,128,56,56,1,1,2,0,0,0.0098149,0.00098149,523.49
PERFDUMP,FP,10,10,128,128,28,28,3,3,1,1,1,0.039691,0.0039691,582.52
PERFDUMP,FP,10,10,128,512,28,28,1,1,1,0,0,0.017627,0.0017627,582.96
PERFDUMP,FP,10,10,512,128,28,28,1,1,1,0,0,0.021579,0.0021579,476.2
PERFDUMP,FP,10,10,512,1024,28,28,1,1,2,0,0,0.038929,0.0038929,527.94
PERFDUMP,FP,10,10,512,256,28,28,1,1,2,0,0,0.0077771,0.00077771,660.66
PERFDUMP,FP,10,10,256,256,14,14,3,3,1,1,1,0.033086,0.0033086,698.82
PERFDUMP,FP,10,10,256,1024,14,14,1,1,1,0,0,0.015284,0.0015284,672.36
PERFDUMP,FP,10,10,1024,256,14,14,1,1,1,0,0,0.015208,0.0015208,675.72
PERFDUMP,FP,10,10,1024,2048,14,14,1,1,2,0,0,0.035767,0.0035767,574.61
PERFDUMP,FP,10,10,1024,512,14,14,1,1,2,0,0,0.0085986,0.00085986,597.54
PERFDUMP,FP,10,10,512,512,7,7,3,3,1,1,1,0.033444,0.0033444,691.34
PERFDUMP,FP,10,10,512,2048,7,7,1,1,1,0,0,0.018126,0.0018126,566.93
PERFDUMP,FP,10,10,2048,512,7,7,1,1,1,0,0,0.017064,0.0017064,602.21