PERFDUMP,FP,72,72,3,64,224,224,7,7,2,3,3,0.071996,0.0071996,2360.4
PERFDUMP,FP,72,72,64,256,56,56,1,1,1,0,0,0.028897,0.0028897,2560.4
PERFDUMP,FP,72,72,64,64,56,56,1,1,1,0,0,0.0075559,0.00075559,2448
PERFDUMP,FP,72,72,64,64,56,56,3,3,1,1,1,0.057868,0.0057868,2876.8
PERFDUMP,FP,72,72,256,64,56,56,1,1,1,0,0,0.030716,0.0030716,2408.8
PERFDUMP,FP,72,72,256,512,56,56,1,1,2,0,0,0.0611,0.00611,2421.8
PERFDUMP,FP,72,72,256,128,56,56,1,1,2,0,0,0.01715,0.001715,2157.1
PERFDUMP,FP,72,72,128,128,28,28,3,3,1,1,1,0.058354,0.0058354,2852.8
PERFDUMP,FP,72,72,128,512,28,28,1,1,1,0,0,0.029685,0.0029685,2492.4
PERFDUMP,FP,72,72,512,128,28,28,1,1,1,0,0,0.034716,0.0034716,2131.2
PERFDUMP,FP,72,72,512,1024,28,28,1,1,2,0,0,0.063586,0.0063586,2327.2
PERFDUMP,FP,72,72,512,256,28,28,1,1,2,0,0,0.020951,0.0020951,1765.7
PERFDUMP,FP,72,72,256,256,14,14,3,3,1,1,1,0.04889,0.004889,3405.1
PERFDUMP,FP,72,72,256,1024,14,14,1,1,1,0,0,0.03089,0.003089,2395.2
PERFDUMP,FP,72,72,1024,256,14,14,1,1,1,0,0,0.042837,0.0042837,1727.2
PERFDUMP,FP,72,72,1024,2048,14,14,1,1,2,0,0,0.11848,0.011848,1249
PERFDUMP,FP,72,72,1024,512,14,14,1,1,2,0,0,0.032256,0.0032256,1146.9
PERFDUMP,FP,72,72,512,512,7,7,3,3,1,1,1,0.047954,0.0047954,3471.5
PERFDUMP,FP,72,72,512,2048,7,7,1,1,1,0,0,0.03891,0.003891,1901.5
PERFDUMP,FP,72,72,2048,512,7,7,1,1,1,0,0,0.055698,0.0055698,1328.4